# format: as|source|type
# date: 20150802
# name: as2type
# exe: type-convert-amogh.pl
# files: /project/as2org/20150801/asclass/exp-sets/20150801.merged.class.txt
# types: Content|Enterpise|Transit/Access
54870|CAIDA_class|Enterpise
54871|CAIDA_class|Enterpise
54872|CAIDA_class|Enterpise
54874|CAIDA_class|Enterpise
54875|CAIDA_class|Enterpise
54876|CAIDA_class|Enterpise
54877|CAIDA_class|Enterpise
54878|CAIDA_class|Enterpise
54880|CAIDA_class|Enterpise
54881|CAIDA_class|Enterpise
54882|CAIDA_class|Enterpise
54884|CAIDA_class|Enterpise
54885|CAIDA_class|Enterpise
54886|CAIDA_class|Enterpise
54887|CAIDA_class|Enterpise
54888|CAIDA_class|Transit/Access
54889|CAIDA_class|Transit/Access
54890|CAIDA_class|Enterpise
54891|CAIDA_class|Enterpise
54892|CAIDA_class|Enterpise
54893|CAIDA_class|Enterpise
54894|CAIDA_class|Enterpise
54897|CAIDA_class|Enterpise
54898|CAIDA_class|Enterpise
54900|CAIDA_class|Enterpise
54902|CAIDA_class|Enterpise
54903|CAIDA_class|Enterpise
54904|CAIDA_class|Enterpise
54905|CAIDA_class|Enterpise
54906|CAIDA_class|Enterpise
54908|CAIDA_class|Enterpise
54909|CAIDA_class|Enterpise
54910|CAIDA_class|Enterpise
54911|CAIDA_class|Enterpise
54912|CAIDA_class|Transit/Access
54913|CAIDA_class|Enterpise
54914|CAIDA_class|Enterpise
54915|CAIDA_class|Enterpise
54916|CAIDA_class|Enterpise
54917|CAIDA_class|Transit/Access
54918|CAIDA_class|Enterpise
54920|CAIDA_class|Enterpise
54921|CAIDA_class|Enterpise
54922|CAIDA_class|Enterpise
54923|CAIDA_class|Transit/Access
54924|CAIDA_class|Transit/Access
54925|CAIDA_class|Enterpise
54926|CAIDA_class|Transit/Access
54927|CAIDA_class|Enterpise
54928|CAIDA_class|Enterpise
54929|peerDB_class|Content
54930|CAIDA_class|Enterpise
54931|peerDB_class|Content
54932|CAIDA_class|Enterpise
54933|CAIDA_class|Enterpise
54934|CAIDA_class|Enterpise
54936|CAIDA_class|Transit/Access
54937|CAIDA_class|Enterpise
54938|CAIDA_class|Transit/Access
54939|CAIDA_class|Enterpise
54940|CAIDA_class|Enterpise
54941|CAIDA_class|Enterpise
54942|CAIDA_class|Enterpise
54943|CAIDA_class|Enterpise
54944|CAIDA_class|Enterpise
54945|CAIDA_class|Content
54946|CAIDA_class|Enterpise
54947|CAIDA_class|Enterpise
54948|CAIDA_class|Enterpise
54949|CAIDA_class|Enterpise
54950|CAIDA_class|Enterpise
54952|CAIDA_class|Enterpise
54953|CAIDA_class|Enterpise
54955|CAIDA_class|Enterpise
54956|CAIDA_class|Enterpise
54957|CAIDA_class|Enterpise
54959|CAIDA_class|Enterpise
54960|CAIDA_class|Enterpise
54962|CAIDA_class|Enterpise
54963|CAIDA_class|Enterpise
54964|CAIDA_class|Enterpise
54966|CAIDA_class|Enterpise
54967|CAIDA_class|Enterpise
54968|CAIDA_class|Enterpise
54969|CAIDA_class|Enterpise
54970|CAIDA_class|Enterpise
54971|CAIDA_class|Enterpise
54972|CAIDA_class|Transit/Access
54974|CAIDA_class|Transit/Access
54977|CAIDA_class|Enterpise
54979|CAIDA_class|Enterpise
54980|CAIDA_class|Transit/Access
54981|CAIDA_class|Enterpise
54986|CAIDA_class|Enterpise
54987|CAIDA_class|Transit/Access
54989|CAIDA_class|Transit/Access
54991|CAIDA_class|Enterpise
54994|CAIDA_class|Content
54995|CAIDA_class|Enterpise
54996|CAIDA_class|Enterpise
54998|peerDB_class|Content
54999|CAIDA_class|Enterpise
55000|CAIDA_class|Enterpise
55001|CAIDA_class|Enterpise
55002|CAIDA_class|Transit/Access
55003|CAIDA_class|Transit/Access
55005|CAIDA_class|Enterpise
55006|CAIDA_class|Enterpise
55007|CAIDA_class|Enterpise
55011|CAIDA_class|Enterpise
55013|CAIDA_class|Enterpise
55015|CAIDA_class|Enterpise
55016|peerDB_class|Transit/Access
55018|CAIDA_class|Enterpise
55019|CAIDA_class|Enterpise
55020|CAIDA_class|Enterpise
55021|CAIDA_class|Transit/Access
55022|CAIDA_class|Enterpise
55023|CAIDA_class|Enterpise
55024|CAIDA_class|Enterpise
55025|CAIDA_class|Enterpise
55028|peerDB_class|Enterpise
55029|CAIDA_class|Enterpise
55030|CAIDA_class|Enterpise
55031|CAIDA_class|Enterpise
55033|CAIDA_class|Enterpise
55034|CAIDA_class|Transit/Access
55035|CAIDA_class|Enterpise
55037|CAIDA_class|Transit/Access
55039|peerDB_class|Transit/Access
55040|CAIDA_class|Enterpise
55041|CAIDA_class|Enterpise
55042|CAIDA_class|Enterpise
55043|CAIDA_class|Enterpise
55044|CAIDA_class|Transit/Access
55045|CAIDA_class|Content
55046|CAIDA_class|Enterpise
55047|CAIDA_class|Enterpise
55048|CAIDA_class|Content
55049|CAIDA_class|Enterpise
55051|CAIDA_class|Transit/Access
55053|CAIDA_class|Transit/Access
55055|CAIDA_class|Enterpise
55056|CAIDA_class|Enterpise
55057|CAIDA_class|Enterpise
55059|CAIDA_class|Enterpise
55060|CAIDA_class|Enterpise
55061|CAIDA_class|Transit/Access
55062|CAIDA_class|Enterpise
55063|CAIDA_class|Enterpise
55064|CAIDA_class|Enterpise
55065|CAIDA_class|Enterpise
55066|CAIDA_class|Transit/Access
55068|CAIDA_class|Enterpise
55069|CAIDA_class|Enterpise
55070|CAIDA_class|Enterpise
55071|CAIDA_class|Enterpise
55072|CAIDA_class|Enterpise
55073|CAIDA_class|Transit/Access
55074|CAIDA_class|Enterpise
55075|CAIDA_class|Enterpise
55076|CAIDA_class|Enterpise
55077|CAIDA_class|Transit/Access
55078|CAIDA_class|Enterpise
55079|CAIDA_class|Transit/Access
55080|CAIDA_class|Enterpise
55081|peerDB_class|Content
55082|CAIDA_class|Enterpise
55083|CAIDA_class|Enterpise
55085|CAIDA_class|Enterpise
55088|CAIDA_class|Enterpise
55089|CAIDA_class|Enterpise
55090|CAIDA_class|Enterpise
55092|CAIDA_class|Enterpise
55093|CAIDA_class|Enterpise
55094|CAIDA_class|Enterpise
55095|CAIDA_class|Enterpise
55096|CAIDA_class|Enterpise
55097|CAIDA_class|Enterpise
55098|CAIDA_class|Enterpise
55099|CAIDA_class|Enterpise
55100|CAIDA_class|Enterpise
55101|CAIDA_class|Enterpise
55102|CAIDA_class|Enterpise
55103|CAIDA_class|Enterpise
55104|CAIDA_class|Enterpise
55106|CAIDA_class|Transit/Access
55107|CAIDA_class|Enterpise
55109|CAIDA_class|Transit/Access
55110|CAIDA_class|Enterpise
55112|CAIDA_class|Enterpise
55114|CAIDA_class|Enterpise
55115|CAIDA_class|Enterpise
55117|CAIDA_class|Enterpise
55118|CAIDA_class|Enterpise
55120|CAIDA_class|Enterpise
55121|CAIDA_class|Transit/Access
55122|CAIDA_class|Enterpise
55123|CAIDA_class|Enterpise
55124|CAIDA_class|Enterpise
55126|CAIDA_class|Content
55127|CAIDA_class|Enterpise
55129|CAIDA_class|Enterpise
55130|CAIDA_class|Transit/Access
55131|CAIDA_class|Enterpise
55132|CAIDA_class|Enterpise
55135|CAIDA_class|Enterpise
55136|CAIDA_class|Enterpise
55137|CAIDA_class|Enterpise
55139|CAIDA_class|Enterpise
55140|CAIDA_class|Transit/Access
55142|CAIDA_class|Transit/Access
55143|CAIDA_class|Enterpise
55145|CAIDA_class|Transit/Access
55146|CAIDA_class|Enterpise
55149|CAIDA_class|Enterpise
55151|CAIDA_class|Enterpise
55152|CAIDA_class|Enterpise
55153|CAIDA_class|Enterpise
55154|CAIDA_class|Enterpise
55157|CAIDA_class|Enterpise
55158|CAIDA_class|Enterpise
55159|CAIDA_class|Enterpise
55160|CAIDA_class|Enterpise
55161|CAIDA_class|Enterpise
55163|CAIDA_class|Enterpise
55164|CAIDA_class|Transit/Access
55167|CAIDA_class|Enterpise
55170|CAIDA_class|Enterpise
55171|CAIDA_class|Enterpise
55173|CAIDA_class|Enterpise
55174|CAIDA_class|Enterpise
55175|CAIDA_class|Enterpise
55176|CAIDA_class|Transit/Access
55178|CAIDA_class|Transit/Access
55179|CAIDA_class|Enterpise
55180|CAIDA_class|Enterpise
55181|CAIDA_class|Enterpise
55182|CAIDA_class|Enterpise
55183|CAIDA_class|Enterpise
55184|CAIDA_class|Enterpise
55185|CAIDA_class|Transit/Access
55186|CAIDA_class|Content
55187|CAIDA_class|Enterpise
55188|CAIDA_class|Enterpise
55189|CAIDA_class|Enterpise
55190|CAIDA_class|Enterpise
55192|CAIDA_class|Enterpise
55193|CAIDA_class|Transit/Access
55194|CAIDA_class|Transit/Access
55195|CAIDA_class|Transit/Access
55196|CAIDA_class|Enterpise
55197|CAIDA_class|Enterpise
55198|CAIDA_class|Enterpise
55199|CAIDA_class|Transit/Access
55200|CAIDA_class|Enterpise
55203|CAIDA_class|Enterpise
55204|CAIDA_class|Enterpise
55205|CAIDA_class|Enterpise
55207|CAIDA_class|Enterpise
55208|CAIDA_class|Enterpise
55209|CAIDA_class|Enterpise
55210|CAIDA_class|Enterpise
55214|CAIDA_class|Transit/Access
55215|CAIDA_class|Enterpise
55216|CAIDA_class|Enterpise
55217|CAIDA_class|Transit/Access
55218|CAIDA_class|Enterpise
55219|CAIDA_class|Enterpise
55220|CAIDA_class|Enterpise
55221|CAIDA_class|Enterpise
55222|CAIDA_class|Enterpise
55223|CAIDA_class|Enterpise
55224|CAIDA_class|Enterpise
55225|CAIDA_class|Transit/Access
55226|CAIDA_class|Enterpise
55227|CAIDA_class|Enterpise
55228|CAIDA_class|Enterpise
55229|CAIDA_class|Enterpise
55230|CAIDA_class|Transit/Access
55231|CAIDA_class|Enterpise
55232|CAIDA_class|Enterpise
55236|CAIDA_class|Transit/Access
55237|CAIDA_class|Enterpise
55238|CAIDA_class|Transit/Access
55239|CAIDA_class|Enterpise
55240|CAIDA_class|Enterpise
55241|CAIDA_class|Enterpise
55242|CAIDA_class|Enterpise
55243|CAIDA_class|Enterpise
55244|CAIDA_class|Enterpise
55246|CAIDA_class|Transit/Access
55247|CAIDA_class|Enterpise
55248|CAIDA_class|Enterpise
55249|CAIDA_class|Enterpise
55251|CAIDA_class|Enterpise
55252|CAIDA_class|Enterpise
55253|CAIDA_class|Enterpise
55254|CAIDA_class|Transit/Access
55256|CAIDA_class|Enterpise
55257|CAIDA_class|Enterpise
55259|CAIDA_class|Enterpise
55260|CAIDA_class|Enterpise
55261|CAIDA_class|Enterpise
55262|CAIDA_class|Enterpise
55263|CAIDA_class|Enterpise
55264|CAIDA_class|Transit/Access
55265|CAIDA_class|Enterpise
55266|CAIDA_class|Enterpise
55267|CAIDA_class|Enterpise
55268|CAIDA_class|Enterpise
55269|CAIDA_class|Enterpise
55270|CAIDA_class|Enterpise
55271|CAIDA_class|Enterpise
55272|CAIDA_class|Enterpise
55273|CAIDA_class|Enterpise
55274|CAIDA_class|Enterpise
55276|CAIDA_class|Enterpise
55277|CAIDA_class|Enterpise
55278|CAIDA_class|Enterpise
55279|CAIDA_class|Enterpise
55281|CAIDA_class|Enterpise
55283|CAIDA_class|Enterpise
55284|CAIDA_class|Enterpise
55285|CAIDA_class|Enterpise
55286|CAIDA_class|Transit/Access
55287|CAIDA_class|Enterpise
55288|CAIDA_class|Enterpise
55290|CAIDA_class|Enterpise
55291|CAIDA_class|Enterpise
55292|CAIDA_class|Enterpise
55293|peerDB_class|Content
55295|CAIDA_class|Enterpise
55296|CAIDA_class|Enterpise
55298|CAIDA_class|Transit/Access
55303|CAIDA_class|Transit/Access
55304|CAIDA_class|Enterpise
55306|CAIDA_class|Enterpise
55307|CAIDA_class|Enterpise
55308|CAIDA_class|Enterpise
55309|CAIDA_class|Transit/Access
55310|CAIDA_class|Enterpise
55311|CAIDA_class|Enterpise
55312|CAIDA_class|Enterpise
55313|CAIDA_class|Content
55314|CAIDA_class|Content
55315|CAIDA_class|Enterpise
55316|CAIDA_class|Enterpise
55317|CAIDA_class|Enterpise
55318|CAIDA_class|Enterpise
55319|CAIDA_class|Enterpise
55322|CAIDA_class|Transit/Access
55323|CAIDA_class|Enterpise
55324|CAIDA_class|Enterpise
55325|CAIDA_class|Enterpise
55326|CAIDA_class|Enterpise
55328|CAIDA_class|Enterpise
55329|peerDB_class|Transit/Access
55330|CAIDA_class|Transit/Access
55333|CAIDA_class|Enterpise
55334|CAIDA_class|Transit/Access
55336|CAIDA_class|Enterpise
55337|CAIDA_class|Transit/Access
55339|CAIDA_class|Enterpise
55340|CAIDA_class|Transit/Access
55341|CAIDA_class|Transit/Access
55342|CAIDA_class|Transit/Access
55343|CAIDA_class|Enterpise
55344|CAIDA_class|Enterpise
55346|CAIDA_class|Enterpise
55348|CAIDA_class|Enterpise
55350|peerDB_class|Transit/Access
55351|CAIDA_class|Transit/Access
55352|peerDB_class|Transit/Access
55353|CAIDA_class|Transit/Access
55354|CAIDA_class|Enterpise
55355|CAIDA_class|Content
55358|CAIDA_class|Enterpise
55359|CAIDA_class|Transit/Access
55360|CAIDA_class|Enterpise
55361|CAIDA_class|Enterpise
55363|CAIDA_class|Enterpise
55365|CAIDA_class|Enterpise
55366|CAIDA_class|Enterpise
55367|CAIDA_class|Transit/Access
55369|CAIDA_class|Transit/Access
55373|CAIDA_class|Enterpise
55375|CAIDA_class|Transit/Access
55376|CAIDA_class|Transit/Access
55377|CAIDA_class|Enterpise
55378|CAIDA_class|Enterpise
55379|CAIDA_class|Transit/Access
55380|CAIDA_class|Transit/Access
55381|manual_class|Enterpise
55382|CAIDA_class|Transit/Access
55383|CAIDA_class|Transit/Access
55384|CAIDA_class|Transit/Access
55385|CAIDA_class|Transit/Access
55387|CAIDA_class|Transit/Access
55388|CAIDA_class|Content
55390|CAIDA_class|Transit/Access
55391|peerDB_class|Transit/Access
55392|peerDB_class|Transit/Access
55393|CAIDA_class|Transit/Access
55394|peerDB_class|Content
55395|CAIDA_class|Enterpise
55396|manual_class|Enterpise
55400|CAIDA_class|Enterpise
55402|CAIDA_class|Enterpise
55403|CAIDA_class|Transit/Access
55405|CAIDA_class|Enterpise
55406|CAIDA_class|Transit/Access
55408|CAIDA_class|Enterpise
55410|CAIDA_class|Transit/Access
55411|CAIDA_class|Enterpise
55413|CAIDA_class|Enterpise
55414|CAIDA_class|Transit/Access
55415|CAIDA_class|Transit/Access
55416|CAIDA_class|Enterpise
55417|CAIDA_class|Transit/Access
55418|CAIDA_class|Enterpise
55419|CAIDA_class|Enterpise
55420|peerDB_class|Transit/Access
55422|CAIDA_class|Enterpise
55423|CAIDA_class|Transit/Access
55424|CAIDA_class|Transit/Access
55426|CAIDA_class|Enterpise
55427|CAIDA_class|Transit/Access
55428|CAIDA_class|Enterpise
55429|CAIDA_class|Enterpise
55430|CAIDA_class|Transit/Access
55433|CAIDA_class|Enterpise
55434|CAIDA_class|Enterpise
55435|CAIDA_class|Enterpise
55437|CAIDA_class|Enterpise
55439|CAIDA_class|Enterpise
55440|CAIDA_class|Enterpise
55441|CAIDA_class|Transit/Access
55443|CAIDA_class|Enterpise
55444|CAIDA_class|Enterpise
55446|CAIDA_class|Transit/Access
55448|CAIDA_class|Enterpise
55449|CAIDA_class|Content
55451|CAIDA_class|Enterpise
55453|CAIDA_class|Transit/Access
55454|CAIDA_class|Transit/Access
55455|CAIDA_class|Content
55456|CAIDA_class|Enterpise
55459|CAIDA_class|Enterpise
55464|CAIDA_class|Enterpise
55465|CAIDA_class|Transit/Access
55467|CAIDA_class|Enterpise
55468|CAIDA_class|Enterpise
55469|CAIDA_class|Enterpise
55470|peerDB_class|Enterpise
55472|CAIDA_class|Enterpise
55474|CAIDA_class|Enterpise
55476|CAIDA_class|Enterpise
55477|CAIDA_class|Enterpise
55478|manual_class|Enterpise
55479|CAIDA_class|Enterpise
55480|CAIDA_class|Content
55481|CAIDA_class|Enterpise
55482|CAIDA_class|Transit/Access
55485|CAIDA_class|Enterpise
55486|CAIDA_class|Transit/Access
55487|CAIDA_class|Enterpise
55488|CAIDA_class|Enterpise
55489|manual_class|Enterpise
55490|CAIDA_class|Transit/Access
55491|CAIDA_class|Enterpise
55492|CAIDA_class|Transit/Access
55494|CAIDA_class|Enterpise
55497|CAIDA_class|Transit/Access
55498|CAIDA_class|Enterpise
55501|CAIDA_class|Transit/Access
55502|CAIDA_class|Enterpise
55504|CAIDA_class|Enterpise
55505|CAIDA_class|Enterpise
55506|CAIDA_class|Enterpise
55507|CAIDA_class|Transit/Access
55508|CAIDA_class|Transit/Access
55510|CAIDA_class|Enterpise
55511|CAIDA_class|Transit/Access
55514|CAIDA_class|Enterpise
55515|CAIDA_class|Enterpise
55516|CAIDA_class|Enterpise
55517|CAIDA_class|Enterpise
55520|CAIDA_class|Enterpise
55521|CAIDA_class|Enterpise
55522|CAIDA_class|Enterpise
55524|CAIDA_class|Transit/Access
55525|CAIDA_class|Enterpise
55526|CAIDA_class|Transit/Access
55527|CAIDA_class|Enterpise
55529|CAIDA_class|Enterpise
55531|CAIDA_class|Enterpise
55532|CAIDA_class|Content
55534|CAIDA_class|Enterpise
55535|CAIDA_class|Transit/Access
55536|peerDB_class|Transit/Access
55539|manual_class|Enterpise
55541|CAIDA_class|Enterpise
55542|CAIDA_class|Enterpise
55543|CAIDA_class|Enterpise
55545|CAIDA_class|Enterpise
55548|CAIDA_class|Enterpise
55550|manual_class|Enterpise
55552|CAIDA_class|Enterpise
55553|CAIDA_class|Enterpise
55554|CAIDA_class|Enterpise
55555|peerDB_class|Transit/Access
55558|CAIDA_class|Transit/Access
55559|CAIDA_class|Enterpise
55561|peerDB_class|Transit/Access
55562|CAIDA_class|Transit/Access
55563|CAIDA_class|Enterpise
55564|CAIDA_class|Enterpise
55565|CAIDA_class|Enterpise
55566|CAIDA_class|Enterpise
55567|CAIDA_class|Enterpise
55569|peerDB_class|Content
55570|CAIDA_class|Enterpise
55571|CAIDA_class|Enterpise
55574|CAIDA_class|Enterpise
55575|CAIDA_class|Enterpise
55577|CAIDA_class|Transit/Access
55578|CAIDA_class|Enterpise
55580|CAIDA_class|Enterpise
55581|peerDB_class|Transit/Access
55585|CAIDA_class|Enterpise
55586|CAIDA_class|Transit/Access
55587|CAIDA_class|Transit/Access
55588|CAIDA_class|Enterpise
55589|CAIDA_class|Enterpise
55591|CAIDA_class|Enterpise
55592|CAIDA_class|Transit/Access
55596|CAIDA_class|Enterpise
55598|CAIDA_class|Enterpise
55600|CAIDA_class|Transit/Access
55601|CAIDA_class|Enterpise
55602|CAIDA_class|Enterpise
55603|CAIDA_class|Enterpise
55604|CAIDA_class|Transit/Access
55605|CAIDA_class|Enterpise
55606|CAIDA_class|Enterpise
55607|CAIDA_class|Enterpise
55608|CAIDA_class|Enterpise
55609|CAIDA_class|Enterpise
55610|CAIDA_class|Enterpise
55611|CAIDA_class|Enterpise
55612|CAIDA_class|Transit/Access
55613|CAIDA_class|Enterpise
55615|CAIDA_class|Transit/Access
55616|CAIDA_class|Transit/Access
55617|CAIDA_class|Enterpise
55618|CAIDA_class|Transit/Access
55620|CAIDA_class|Enterpise
55621|CAIDA_class|Transit/Access
55622|CAIDA_class|Transit/Access
55624|CAIDA_class|Transit/Access
55625|CAIDA_class|Transit/Access
55626|CAIDA_class|Transit/Access
55627|CAIDA_class|Enterpise
55628|CAIDA_class|Enterpise
55629|CAIDA_class|Transit/Access
55631|CAIDA_class|Enterpise
55632|CAIDA_class|Transit/Access
55633|CAIDA_class|Enterpise
55634|CAIDA_class|Enterpise
55635|CAIDA_class|Enterpise
55636|CAIDA_class|Transit/Access
55639|CAIDA_class|Content
55642|CAIDA_class|Enterpise
55644|peerDB_class|Transit/Access
55649|CAIDA_class|Transit/Access
55651|peerDB_class|Content
55652|peerDB_class|Transit/Access
55653|CAIDA_class|Transit/Access
55655|CAIDA_class|Enterpise
55656|CAIDA_class|Enterpise
55657|CAIDA_class|Transit/Access
55658|peerDB_class|Transit/Access
55660|CAIDA_class|Content
55661|CAIDA_class|Enterpise
55663|CAIDA_class|Transit/Access
55665|CAIDA_class|Transit/Access
55666|CAIDA_class|Transit/Access
55667|CAIDA_class|Transit/Access
55668|CAIDA_class|Transit/Access
55669|CAIDA_class|Content
55670|CAIDA_class|Transit/Access
55672|CAIDA_class|Enterpise
55673|CAIDA_class|Enterpise
55674|CAIDA_class|Transit/Access
55675|CAIDA_class|Enterpise
55677|CAIDA_class|Transit/Access
55679|CAIDA_class|Transit/Access
55680|CAIDA_class|Enterpise
55682|CAIDA_class|Transit/Access
55684|CAIDA_class|Transit/Access
55685|peerDB_class|Transit/Access
55686|CAIDA_class|Enterpise
55687|CAIDA_class|Enterpise
55688|CAIDA_class|Content
55689|CAIDA_class|Enterpise
55690|CAIDA_class|Transit/Access
55693|CAIDA_class|Transit/Access
55694|CAIDA_class|Enterpise
55695|manual_class|Enterpise
55696|CAIDA_class|Enterpise
55697|CAIDA_class|Enterpise
55698|CAIDA_class|Transit/Access
55699|CAIDA_class|Transit/Access
55701|CAIDA_class|Transit/Access
55702|CAIDA_class|Enterpise
55704|CAIDA_class|Enterpise
55706|CAIDA_class|Enterpise
55707|peerDB_class|Transit/Access
55708|CAIDA_class|Transit/Access
55709|CAIDA_class|Enterpise
55710|CAIDA_class|Enterpise
55711|CAIDA_class|Transit/Access
55712|CAIDA_class|Enterpise
55713|CAIDA_class|Enterpise
55714|CAIDA_class|Transit/Access
55715|CAIDA_class|Enterpise
55717|CAIDA_class|Enterpise
55719|CAIDA_class|Transit/Access
55720|peerDB_class|Content
55722|CAIDA_class|Transit/Access
55723|CAIDA_class|Transit/Access
55724|CAIDA_class|Enterpise
55725|CAIDA_class|Transit/Access
55729|CAIDA_class|Enterpise
55731|CAIDA_class|Enterpise
55732|CAIDA_class|Enterpise
55733|CAIDA_class|Transit/Access
55734|CAIDA_class|Transit/Access
55736|CAIDA_class|Transit/Access
55738|CAIDA_class|Transit/Access
55740|CAIDA_class|Transit/Access
55741|CAIDA_class|Enterpise
55743|CAIDA_class|Enterpise
55745|CAIDA_class|Transit/Access
55746|CAIDA_class|Enterpise
55747|CAIDA_class|Enterpise
55750|CAIDA_class|Enterpise
55752|CAIDA_class|Transit/Access
55753|CAIDA_class|Transit/Access
55754|CAIDA_class|Transit/Access
55757|CAIDA_class|Enterpise
55759|CAIDA_class|Enterpise
55761|peerDB_class|Transit/Access
55762|CAIDA_class|Enterpise
55763|CAIDA_class|Transit/Access
55764|CAIDA_class|Enterpise
55765|CAIDA_class|Transit/Access
55766|CAIDA_class|Transit/Access
55769|CAIDA_class|Enterpise
55772|CAIDA_class|Transit/Access
55773|CAIDA_class|Enterpise
55774|CAIDA_class|Enterpise
55775|CAIDA_class|Enterpise
55778|CAIDA_class|Transit/Access
55779|CAIDA_class|Enterpise
55780|CAIDA_class|Enterpise
55781|CAIDA_class|Enterpise
55782|CAIDA_class|Enterpise
55784|CAIDA_class|Enterpise
55785|peerDB_class|Transit/Access
55786|CAIDA_class|Enterpise
55789|CAIDA_class|Enterpise
55790|CAIDA_class|Enterpise
55792|CAIDA_class|Transit/Access
55793|CAIDA_class|Enterpise
55794|CAIDA_class|Transit/Access
55795|CAIDA_class|Transit/Access
55796|CAIDA_class|Enterpise
55797|CAIDA_class|Enterpise
55798|CAIDA_class|Enterpise
55799|peerDB_class|Content
55801|CAIDA_class|Enterpise
55802|CAIDA_class|Enterpise
55803|peerDB_class|Transit/Access
55804|CAIDA_class|Enterpise
55805|CAIDA_class|Transit/Access
55806|CAIDA_class|Transit/Access
55807|CAIDA_class|Enterpise
55811|CAIDA_class|Transit/Access
55812|CAIDA_class|Enterpise
55813|CAIDA_class|Transit/Access
55814|CAIDA_class|Transit/Access
55815|CAIDA_class|Enterpise
55816|CAIDA_class|Enterpise
55819|CAIDA_class|Transit/Access
55820|CAIDA_class|Enterpise
55821|CAIDA_class|Transit/Access
55822|CAIDA_class|Transit/Access
55823|CAIDA_class|Enterpise
55824|CAIDA_class|Transit/Access
55825|CAIDA_class|Enterpise
55827|CAIDA_class|Enterpise
55828|CAIDA_class|Transit/Access
55830|CAIDA_class|Transit/Access
55831|CAIDA_class|Transit/Access
55832|peerDB_class|Transit/Access
55833|CAIDA_class|Enterpise
55834|CAIDA_class|Enterpise
55836|CAIDA_class|Transit/Access
55837|CAIDA_class|Enterpise
55839|CAIDA_class|Transit/Access
55843|CAIDA_class|Enterpise
55844|CAIDA_class|Enterpise
55845|CAIDA_class|Enterpise
55846|CAIDA_class|Transit/Access
55847|manual_class|Enterpise
55848|CAIDA_class|Enterpise
55850|CAIDA_class|Transit/Access
55852|CAIDA_class|Enterpise
55853|CAIDA_class|Transit/Access
55854|CAIDA_class|Enterpise
55855|CAIDA_class|Content
55856|CAIDA_class|Enterpise
55857|CAIDA_class|Enterpise
55858|CAIDA_class|Enterpise
55859|CAIDA_class|Enterpise
55860|CAIDA_class|Enterpise
